comment_num,name,service,level,taste,avg_cost,food_type,location,environment,url
664,大有利茶餐厅(金田店),7.1,准四星商户,7.5,￥55,茶餐厅,市中心区,7.2,http://www.dianping.com/shop/2247628
1165,顺意-顺德家乡菜,8.3,四星商户,8.2,￥143,粤菜,市中心区,8.7,http://www.dianping.com/shop/69224221
114,丽思卡尔顿酒店星丽中餐厅,8.2,四星商户,8.1,￥268,粤菜,市中心区,8.6,http://www.dianping.com/shop/3044512
2620,桂满陇·西湖船宴(平安金融中心店),8.4,四星商户,7.7,￥95,本帮江浙菜,市中心区,9.1,http://www.dianping.com/shop/92760092
550,佳宁娜酒楼(福田店),7.5,准四星商户,7.7,￥145,粤菜,市中心区,8.0,http://www.dianping.com/shop/2204713
2212,稻香(皇庭广场店),7.5,准四星商户,7.7,￥92,粤菜,市中心区,8.3,http://www.dianping.com/shop/67327343
1105,胜记(卓越时代广场店),7.7,四星商户,8.2,￥204,粤菜,市中心区,8.4,http://www.dianping.com/shop/4227875
940,胜记(航天店),7.5,四星商户,8.1,￥205,粤菜,市中心区,8.0,http://www.dianping.com/shop/1930606
260,金利港茶餐厅,7.3,准四星商户,7.1,￥49,茶餐厅,市中心区,7.3,http://www.dianping.com/shop/16925436
290,四季酒店·卓粤轩,9.1,准五星商户,8.4,￥646,粤菜,市中心区,9.1,http://www.dianping.com/shop/14713381
172,溢香饺子云吞(莲花二村店),7.3,四星商户,8.1,￥22,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/21944412
318,真功夫(彩福店),7.5,准四星商户,7.4,￥28,小吃快餐,岗厦,7.6,http://www.dianping.com/shop/11564607
502,塘塘· 私宴(购物公园店),7.7,准四星商户,7.5,￥181,本帮江浙菜,市中心区,8.4,http://www.dianping.com/shop/108304503
3248,臻品轩酒家,7.8,四星商户,8.1,￥94,粤菜,市中心区,8.2,http://www.dianping.com/shop/3299920
943,皇庭荟(深圳店),7.8,四星商户,7.6,￥211,粤菜,市中心区,9.1,http://www.dianping.com/shop/6008334
307,圣丰城酒家(福田coco Park店),7.4,准四星商户,7.6,￥111,粤菜,市中心区,8.3,http://www.dianping.com/shop/67222605
690,喜粤8号,8.6,准五星商户,8.5,￥177,粤菜,市中心区,8.7,http://www.dianping.com/shop/90593501
963,贵宾楼(江苏大厦店),7.2,准四星商户,7.5,￥111,粤菜,市中心区,8.1,http://www.dianping.com/shop/524008
1081,大中华潮宗汇(金田南路店),7.2,准四星商户,7.4,￥102,粤菜,市中心区,8.1,http://www.dianping.com/shop/4204631
1321,唐宫海鲜舫(彩德店),8.3,准五星商户,8.7,￥119,粤菜,市中心区,8.8,http://www.dianping.com/shop/17195247
479,真功夫(福中路店),7.6,准四星商户,7.7,￥27,小吃快餐,市中心区,7.8,http://www.dianping.com/shop/4590125
15459,利宝阁(嘉里店),8.4,准五星商户,8.7,￥167,粤菜,市中心区,9.1,http://www.dianping.com/shop/15104339
4742,苏丝黄(购物公园店),7.5,四星商户,7.7,￥105,粤菜,市中心区,8.4,http://www.dianping.com/shop/8893391
2032,潮江春(大中华店),7.8,四星商户,7.9,￥166,粤菜,市中心区,8.7,http://www.dianping.com/shop/2362600
3282,金皇廷,7.9,准五星商户,8.5,￥119,粤菜,市中心区,8.7,http://www.dianping.com/shop/2202865
863,豫园上海饭庄(嘉里店),8.5,准五星商户,8.4,￥355,本帮江浙菜,市中心区,8.9,http://www.dianping.com/shop/6108892
5902,花塘(皇庭广场店),8.3,四星商户,8.2,￥99,本帮江浙菜,市中心区,9.0,http://www.dianping.com/shop/20649591
624,香乐园中餐厅(福田香格里拉大酒店),8.0,四星商户,8.1,￥345,粤菜,市中心区,8.9,http://www.dianping.com/shop/4542415
10,生活无忧,7.7,准四星商户,7.5,0,食品保健,市中心区,7.7,http://www.dianping.com/shop/121875930
38,良品铺子(深圳中心城店),7.9,准四星商户,7.8,0,小吃快餐,市中心区,7.7,http://www.dianping.com/shop/69807388
34,良品铺子(皇庭广场店),8.0,四星商户,7.6,0,小吃快餐,市中心区,7.7,http://www.dianping.com/shop/92123646
21,良品铺子(连城新天地店),7.7,四星商户,8.1,0,小吃快餐,市中心区,8.0,http://www.dianping.com/shop/110557501
80,自然派(连城新天地店),7.1,准四星商户,7.3,￥33,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/13743952
21,来伊份地铁一号线岗厦站店4707,7.0,准四星商户,7.2,0,小吃快餐,市中心区,7.3,http://www.dianping.com/shop/103653984
100,美珍香(皇庭广场店),7.2,准四星商户,7.3,￥85,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/2732473
9,心月斋,7.7,准四星商户,7.7,0,小吃快餐,市中心区,7.7,http://www.dianping.com/shop/66957538
28,自然派(皇岗店),7.1,准四星商户,7.2,￥18,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/3307210
5,坚果站(连城店),7.2,准四星商户,7.2,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/98570885
13,美珍香(中心城店),7.2,准四星商户,7.2,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/93407407
13,十八里梅(皇庭广场店),7.4,准四星商户,7.4,0,小吃快餐,市中心区,7.3,http://www.dianping.com/shop/91905362
2,Harrin Bear哈林熊,7.2,准四星商户,7.1,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/102967467
2,月新百货店,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/66632376
13,牛厨零食(购物公园店),7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/5506888
0,微喔,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/96679796
0,深圳市福田区安城食坊,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/107529841
0,芊浩丰餐饮,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/97198254
0,预见我们,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/125112522
0,兴心诚餐饮(会展中心店),0,该商户暂无星级,0,0,小吃快餐,皇岗,0,http://www.dianping.com/shop/99003999
0,快乐园中心分店,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/113835482
0,狮子王菜饭,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/104575485
0,梅美思美好大中华店,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/122398223
0,乡得多椒藤鸡(时尚美食广场店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/109463497
0,润家优品生活(深大店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79633094
0,阿杜兰牛肉面,0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/121237527
0,美味餐厅,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/125324948
0,爱人服务餐厅,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/122536877
0,锅·碟(商务简餐),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/90994890
0,一善鲜,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79243186
0,尚品,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/103087018
0,江南第一包,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/68760502
0,C味浮云卷,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/124389645
0,兰州正宗牛肉拉面,0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/4591393
0,大蜀小蜀冒菜,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/114659734
0,粉萌波波趴,0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/101651450
0,地图包包,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/99544757
0,姐妹美食小吃(分店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/121677749
0,这一站·时尚餐厅(连城新天地店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/110729525
0,咪咪,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/108178328
0,天天泰芒(连城·新天地店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/92371331
0,嗨!小面,0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/91012654
0,深圳市放心100早餐工程,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/125016444
0,一哈食品,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/100667089
0,九密汤粉王,0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/105061327
0,红糖开花馒头(连城·新天地店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/97424420
0,品苗香,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/112229392
0,煎饼果子,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/120743129
0,美珍香(连城新天地店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/97955303
0,厨心,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/108504924
0,老班长皇庭广场店,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/97204034
0,辣咖麻咖麻辣烫,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/100249986
0,老船长,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/93633574
0,杨铭宇黄焖鸡米饭,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/122387838
0,千味糖果,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/121237144
0,熊爷拌粉店,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/125088836
0,煌上煌,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/121472173
0,贵州酸粉汤(连城·新天地店),0,该商户暂无星级,0,0,粥粉面,市中心区,0,http://www.dianping.com/shop/97425264
0,过桥米线手工米线专家,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/121236947
0,盛井,0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/124754302
2,香溢城市餐厅,6.7,三星商户,6.6,0,小吃快餐,市中心区,6.6,http://www.dianping.com/shop/110499608
2,小韩健康餐饮,6.6,三星商户,6.6,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/100512020
6,滚弹行走的潮汕轻食,6.7,三星商户,6.4,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/102086959
93,良品铺子(深圳城市广场店),6.4,三星商户,6.5,0,小吃快餐,市中心区,6.5,http://www.dianping.com/shop/67542350
116,早约煎饼语茶(卓悦intown店),7.8,四星商户,7.7,￥17,小吃快餐,市中心区,7.8,http://www.dianping.com/shop/106494362
96,渝面小生(皇庭广场店),7.4,准四星商户,7.4,￥18,粥粉面,市中心区,7.2,http://www.dianping.com/shop/102516092
1,旺角一哥,7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/50675409
3,隆江猪脚快餐店,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/20899459
1,以禾团,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/5394359
1,雅煌川菜饭店,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/79928983
1,楚雄美食,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/17865292
1,刀够狠,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/90304232
0,阪尚釜,0,三星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79930488
6,和府捞面(皇庭广场店),7.4,准四星商户,7.4,0,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/122644921
0,万利记老长沙米粉小吃社(平安金融中心店),0,该商户暂无星级,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/113894284
7,深圳电信天翼餐厅,6.8,三星商户,6.8,0,小吃快餐,石厦,6.8,http://www.dianping.com/shop/6139610
14,呷粉克鸭血粉丝汤(连城二期店),7.1,三星商户,7.1,￥25,粥粉面,市中心区,7.1,http://www.dianping.com/shop/124127634
8,唯客(中心城店),6.9,三星商户,6.8,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/83208554
3,尚元鲜(福田店),6.8,三星商户,6.8,0,小吃快餐,市中心区,6.5,http://www.dianping.com/shop/83461206
1,乐满分-航天大厦,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/17950304
1,东汉潮餐厅,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/45254894
2,荞百味生态面馆,6.9,准四星商户,6.9,0,粥粉面,市中心区,6.9,http://www.dianping.com/shop/9043927
5,沙县小吃,6.8,三星商户,6.7,0,小吃快餐,市中心区,6.7,http://www.dianping.com/shop/9194810
24,快乐园,6.7,三星商户,6.7,0,小吃快餐,市中心区,6.7,http://www.dianping.com/shop/22892425
2,正新鸡排(南山大道店),6.7,三星商户,6.7,0,小吃快餐,市中心区,6.7,http://www.dianping.com/shop/100913775
12,快乐园(深南大道店),6.7,三星商户,6.7,￥16,小吃快餐,市中心区,6.7,http://www.dianping.com/shop/4715882
418,美果果(皇庭博纳店),0,三星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/98698581
2,酱香馆(福华店),6.8,三星商户,6.7,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/104519876
0,街子嘟音乐川菜,0,三星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79995118
16,味根云吞,6.8,三星商户,6.5,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/90463653
1,麻辣鲜香,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/43785056
1,城都美食城,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/27429396
1,高新科技园区职工食堂,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/21217435
1,12俄1,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/43736670
2,优米(购物公园店),6.9,准四星商户,6.9,￥20,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/23117831
1,乐满分-华融大厦,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/17950335
1,小吃货(购物公园店),6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/58286247
55,美味专线,6.9,准四星商户,6.9,￥20,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/19705130
1,城市商务餐厅,7.0,三星商户,6.7,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/98669694
1,阿牧太牛肉干(怡景中心城店),6.8,三星商户,6.8,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/96051753
11,重庆面馆,6.7,三星商户,6.8,￥21,粥粉面,市中心区,6.7,http://www.dianping.com/shop/21238017
1,陈记三及第(会展中心店),6.8,三星商户,6.8,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/102191135
17,美味源,6.7,三星商户,6.8,￥18,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/8943586
167,小东北饺子面点连锁店,6.6,三星商户,6.8,￥50,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/32585988
28,麦吉尔球形爆米花,6.8,三星商户,7.0,￥35,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/22357645
1,快捷快餐(福华路店),6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/4587456
3,品味桂林米粉,6.9,准四星商户,6.9,0,粥粉面,岗厦,6.9,http://www.dianping.com/shop/11557573
1,金尚城市快餐店,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/58174877
1,家家米粉,6.9,准四星商户,6.9,0,粥粉面,市中心区,6.9,http://www.dianping.com/shop/17706114
3,麦客家族,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/79470818
9,五谷渔粉,6.8,三星商户,6.9,0,粥粉面,市中心区,6.8,http://www.dianping.com/shop/90587636
1,官楚格(连城店),7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/79971044
1,百味佳台式快餐,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/23346361
2,良時,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/92523101
1,东北秘制排骨饭(岗厦店),6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/23684504
3,100分(兴业店),6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/32698672
2,兴运洪快餐店(福田店),6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/67467845
1,福客鸭脖店,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/63768037
1,瓦罐汤司令,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/20794736
1,点餐平台(大中华广场一分店),7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/79958233
24,食风尚,7.1,准四星商户,6.8,￥20,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/9320533
31,鼎食尚,6.9,三星商户,6.8,￥31,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/76751125
12,三美,6.9,三星商户,6.9,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/108300241
2,Mr. & Mrs aysh,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/69383974
2,兴隆潮州砂锅粥,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/19241604
1,蜀黍麻辣烫,7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/93964951
3,稻乐园,6.9,准四星商户,7.0,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/44079559
3,清真·三江源牛肉拉面,7.0,准四星商户,7.0,￥20,粥粉面,市中心区,6.9,http://www.dianping.com/shop/21361050
7,浏阳小炒,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/22006082
2,正稻米粉,7.2,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/19300909
1,卡里奥西餐厅,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/77618838
4,绿海之星坚果站,7.0,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/59300914
5,e薯部落,7.0,准四星商户,6.9,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/67256507
5,哈哈镜(怡美佳店),6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/22080104
1,乐食圈,6.9,三星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/69021927
2,Harrin Bear哈林熊,7.2,准四星商户,7.1,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/102967467
5,80克手眷饼(连城新天地店),7.1,准四星商户,6.9,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/124504460
10,小小梦驴火,6.9,准四星商户,7.2,0,小吃快餐,市中心区,6.6,http://www.dianping.com/shop/97794292
9,香林苑遵义虾子赵记羊肉粉,6.9,准四星商户,7.0,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/93067168
2,夕厅开封小吃,6.9,准四星商户,7.0,0,粥粉面,市中心区,6.9,http://www.dianping.com/shop/66779319
19,家简城厨(岗厦店),7.0,准四星商户,7.1,￥20,小吃快餐,岗厦,7.1,http://www.dianping.com/shop/19806179
9,陕西韩记,7.0,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/13808694
33,家乐缘(金田店),6.8,准四星商户,7.0,￥21,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/8824195
8,蒸卤记,7.0,准四星商户,7.1,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/95868916
13,御品鲜原味汤粉王,6.9,准四星商户,6.8,0,粥粉面,市中心区,7.1,http://www.dianping.com/shop/97456814
5,百川麻辣烫,7.0,准四星商户,7.0,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/70669514
2,云寨过桥米线,7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/57407237
2,荔湾情肠粉王,7.0,准四星商户,7.0,￥11,粥粉面,市中心区,7.0,http://www.dianping.com/shop/69348608
2,月新百货店,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/66632376
2,美味湘岗厦店,7.0,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/17426458
803,小吃货,7.2,准四星商户,7.1,￥16,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/13883294
13,牛厨零食(购物公园店),7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/5506888
4,信息枢纽大厦 饭堂,7.4,准四星商户,7.4,0,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/97666975
13,林兴旺美食店,7.0,准四星商户,7.2,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/65707324
35,乐满分-免税商务大厦,7.3,准四星商户,7.1,￥16,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/17950342
5,民间瓦罐煨汤(彩田路彩店),7.1,准四星商户,7.1,￥17,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/17429967
9,中信证券大厦雇员餐厅,7.0,准四星商户,7.1,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/19455610
4,旅行者餐厅会展中心,6.9,准四星商户,6.9,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/19822509
7,环球美食广场,7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/97922556
2,饭饭得(会展中心),7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/102415145
0,韩蓉芙(怡景中心城店),0,三星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79575506
0,SSASON(卓越INTOWN店),0,准四星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/77030995
10,永盛烧腊卤水店,0,准四星商户,0,￥23,小吃快餐,市中心区,0,http://www.dianping.com/shop/23633189
2,食傅记,7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/90911701
2,四川面神,7.0,准四星商户,7.1,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/50259299
24,小韩荷叶家,7.2,准四星商户,7.2,￥20,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/67747649
1,美乐茶餐吧,7.7,准四星商户,7.7,0,小吃快餐,市中心区,6.8,http://www.dianping.com/shop/18171595
5,香溢城市餐厅,7.2,准四星商户,7.2,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/90922001
4,卤肉卷,7.3,准四星商户,7.3,0,小吃快餐,市中心区,7.3,http://www.dianping.com/shop/104374367
3,家乐缘(君尚百货店),7.1,准四星商户,7.2,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/99675934
28,自然派(皇岗店),7.1,准四星商户,7.2,￥18,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/3307210
5,立好自选餐厅(金中环店),7.4,准四星商户,7.2,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/83446987
3,喜渔手制,7.4,准四星商户,7.3,0,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/93446012
0,后钵食代(怡景中心城店),0,三星商户,0,0,小吃快餐,市中心区,0,http://www.dianping.com/shop/79576821
5,坚果站(连城店),7.2,准四星商户,7.2,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/98570885
2,鼎食荟优选餐,7.4,准四星商户,7.4,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/98941455
2,保利影院会员区零食卖品店,7.1,准四星商户,7.5,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/41194592
73,美珍香(君尚店),7.0,准四星商户,7.1,￥80,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/26229240
2,每餐经典,7.2,准四星商户,7.0,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/97696276
25,家乐缘(彩田店),7.0,准四星商户,7.0,￥17,小吃快餐,岗厦,7.1,http://www.dianping.com/shop/5679198
3,福建沙县小吃,7.4,准四星商户,7.4,0,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/9272216
4,鼎食荟,7.0,准四星商户,7.0,0,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/90573624
11,兰州拉面,7.3,准四星商户,7.3,￥18,粥粉面,市中心区,7.3,http://www.dianping.com/shop/18148821
2,杨记桂林米粉,7.3,准四星商户,7.3,0,粥粉面,市中心区,6.7,http://www.dianping.com/shop/97771666
6,美食惠 Food Plaza,6.6,准四星商户,7.0,0,小吃快餐,市中心区,7.0,http://www.dianping.com/shop/93965020
10,见一面美食工坊,7.2,准四星商户,7.3,0,粥粉面,市中心区,7.2,http://www.dianping.com/shop/65417157
42,嘉旺(国商店),6.8,三星商户,6.8,￥21,小吃快餐,市中心区,6.9,http://www.dianping.com/shop/4591151
16,兰州正宗牛肉拉面,6.9,三星商户,6.8,￥16,粥粉面,市中心区,6.8,http://www.dianping.com/shop/18171598
26,念家味手工水饺,6.6,三星商户,6.5,￥20,小吃快餐,市中心区,6.5,http://www.dianping.com/shop/92350974
4,不二汤捞麻辣烫豚骨令,7.0,准四星商户,6.9,0,小吃快餐,市中心区,6.6,http://www.dianping.com/shop/96498027
7,兰州牛肉拉面,7.1,准四星商户,7.2,￥18,粥粉面,岗厦,7.2,http://www.dianping.com/shop/16965903
5,顶馋炖肉,7.3,准四星商户,7.1,0,小吃快餐,市中心区,7.4,http://www.dianping.com/shop/114501775
1,海深堡餐厅,7.2,准四星商户,7.2,0,小吃快餐,市中心区,7.2,http://www.dianping.com/shop/80306794
4,煌上煌(福田中心家乐福专卖店),7.1,准四星商户,7.1,0,小吃快餐,市中心区,7.1,http://www.dianping.com/shop/94311815
10,鲜粉人家(福民新村店),7.2,准四星商户,7.2,￥13,粥粉面,市中心区,7.2,http://www.dianping.com/shop/5199522
392,中国兰州牛肉拉面,6.7,三星商户,6.8,￥23,粥粉面,市中心区,6.9,http://www.dianping.com/shop/90519170
2,沙县小吃,7.5,准四星商户,7.5,0,小吃快餐,市中心区,7.5,http://www.dianping.com/shop/19164987
4,楼下欧巴,7.5,准四星商户,7.5,0,小吃快餐,市中心区,7.5,http://www.dianping.com/shop/69441207
15,撒拉尔·中国蘭州牛肉拉面,7.3,准四星商户,7.2,￥21,粥粉面,市中心区,7.3,http://www.dianping.com/shop/16913338
50,强记桂林米粉,6.8,准四星商户,7.0,￥18,粥粉面,市中心区,7.0,http://www.dianping.com/shop/18171558
